Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
7iber Media Consulting,7iberdotcom,Private Sector,25,66.66666666666667,80,57
Aapasi Sahayog Kendra Syangja Nepal (ASK Nepal),ask,National NGO,0,0.0,59,20
Aasaman Nepal,aasaman,National NGO,0,0.0,0,0
ABAAD - Resource Center for Gender Equality,arcfge,National NGO,12,0.0,61,24
Abaseen Foundation UK,abaseen,International NGO,0,0.0,0,0
Abdul Latif Jameel Poverty Action Lab at MIT,jpal,"Academic, Training and Research",62,66.66666666666667,72,67
Able Child Africa,ablechildafrica,International NGO,25,0.0,0,8
Abt Associates Inc,abt,Private Sector,25,0.0,70,32
Abt Britain Limited,abtbritain,Private Sector,0,91.66666666666667,72,55
Académie de recherche et d'enseignement supérieur,ares,"Academic, Training and Research",12,0.0,0,4
Accelerator Nepal,acceleratornepal,National NGO,0,0.0,68,23
Access to Medicine Foundation,atmf,Foundation,75,0.0,0,25
Access to Seeds Foundation,atsf,International NGO,0,0.0,51,17
Accountability Lab,alab,National NGO,38,0.0,69,36
Acid Survivors Foundation,_admin,National NGO,0,0.0,68,23
ACODEV,acodev,National NGO,0,0.0,0,0
Across,across,International NGO,0,0.0,0,0
ACT Alliance,act_alliance,International NGO,25,0.0,62,29
act4africa,act4africa,International NGO,0,0.0,0,0
ACTED,acted,International NGO,25,0.0,58,28
ACTION AGAINST HUNGER SPAIN,acfspain,International NGO,0,0.0,59,20
Action Against Hunger UK,acf,International NGO,62,17.0,66,48
Action Against Hunger USA,aahusa,International NGO,12,0.0,54,22
Action Canada for Sexual Health and Rights,acfshr,International NGO,62,100.0,81,81
Action Contre la Faim,acf-fr,International NGO,0,0.0,0,0
ActionAid Bangladesh,aab,International NGO,38,0.0,72,37
ActionAid Denmark (Mellemfolkeligt Samvirke),aadk,International NGO,75,0.0,61,45
ActionAid Ghana,aag,National NGO,12,0.0,0,4
ActionAid International,aai,International NGO,12,0.0,0,4
ACTIONAID INTERNATIONAL KENYA,aaik,International NGO,88,33.333333333333336,81,67
ActionAid Rwanda,aar,National NGO,38,0.0,80,39
ActionAid UK,aauk,International NGO,100,77.66666666666667,76,85
Acumen,acumen,International NGO,62,50.0,62,58
Adam Smith International,asi,Private Sector,38,50.0,76,55
Adaptation Fund,af,Multilateral,0,0.0,62,21
ADD International (Action on Disability and Development),addinternational,International NGO,88,33.333333333333336,62,61
Administração de Infra-Estruturas de Águas e Saneamento,aias,Government,62,100.0,74,79
ADRA Denmark,adra-dk,National NGO,62,16.666666666666668,55,45
ADRA-UK,adrauk,International NGO,0,0.0,72,24
ADS-Nyanza,ads-nyanza,Other Public Sector,0,0.0,0,0
Advance Consulting,ac1999,Private Sector,12,66.66666666666667,83,54
Adventist Development and Relief Agency (ADRA Somalia),adrasom,International NGO,0,0.0,0,0
"Adventist Development and Relief Agency, Nepal",adra_nepal,International NGO,0,0.0,0,0
AECOM,aecom,Private Sector,0,0.6666666666666666,62,21
Aeras,aeras,International NGO,0,0.0,66,22
AFEW International,afewinternational,International NGO,12,0.0,0,4
Afghanaid,afghanaid,International NGO,62,0.0,58,40
Afghanistan and Central Asian Association,acaa,International NGO,0,0.0,0,0
Afghanistan Public Policy Research Organization (APPRO),appro-af,"Academic, Training and Research",0,0.0,0,0
Africa Educational Trust,aet,International NGO,0,0.0,54,18
Africalia,africalia,Other Public Sector,12,0.0,0,4
African Academy of Sciences,aas,International NGO,0,0.0,54,18
African Center for Economic Transformation (ACET),acet,Regional NGO,62,0.0,66,43
African Centre for Global Health and Social Transformation,achest,International NGO,0,0.0,0,0
African Development Bank,afdb,Multilateral,100,63.333333333333336,97,87
African Initiatives,ai_1064413,International NGO,12,0.0,0,4
African Institute For Development Policy,afidep,International NGO,0,0.0,0,0
African Parks Network,african_parks,International NGO,0,0.0,64,21
African Population and Health Research Center,aphrc,International NGO,0,0.0,74,25
African Revival,africanrevival,International NGO,0,0.0,72,24
African Security Sector Network,assn,National NGO,38,0.0,78,39
African Tax Administration Forum,ataf,International NGO,0,0.0,68,23
African Women's Development and Communication Network,femnet,Regional NGO,25,100.0,74,66
African Women's Development Fund,awdf,Regional NGO,62,20.0,75,52
Afrikagrupperna Sweden,afrikagrupperna,International NGO,0,0.0,0,0
AfriKids,afrikids,International NGO,62,0.0,80,47
Aga Khan Foundation (United Kingdom),akfuk73,International NGO,88,0.0,58,49
Aga Khan Foundation Afghanistan,akf_afghanistan,Foundation,0,0.0,54,18
AgDevCo,agdevco,Private Sector,0,0.0,64,21
Agence Française de Développement,afd,Other Public Sector,100,84.33333333333333,90,91
Agence Nationale d'Approvisionnement en Eau Potable en Milieu Rural du Benin,anaepmr_benin,Government,12,0.0,66,26
Agency for Cooperation and Research in Development (ACORD),acord,International NGO,0,0.0,70,23
AgResults Initiative,agresults,Multilateral,0,20.0,62,27
Agulhas Applied Knowledge,aak,Private Sector,0,33.333333333333336,76,36
Agência de Desenvolvimento do Vale do Zambeze,agencia_do_zambeze,Government,75,0.0,75,50
AICS - Agenzia Italiana per la Cooperazione allo Sviluppo / Italian Agency for Cooperation and Development,aics,Government,88,0.0,65,51
AidData,aiddata,"Academic, Training and Research",0,0.0,64,21
Aidsfonds - Soa Aids Nederland,nl-kvk-41207989,International NGO,88,7.333333333333333,81,59
AIDSPAN,aidspan,International NGO,0,0.0,56,19
Ajuda de Desenvolvimento de Povo para Povo (ADPP),adpp,National NGO,0,0.0,57,19
Akina Mama wa Afrika,amwa,International NGO,0,0.0,54,18
Aktis Strategy Ltd,aktis,Private Sector,0,0.0,65,22
Akvo Foundation,akvo,International NGO,38,0.0,97,45
Al Majmoua,al_majmoua,National NGO,0,0.0,77,26
Alcis Holdings Limited,alcis,Private Sector,0,0.0,0,0
Alfalit,alfalit,National NGO,0,0.0,23,8
Alinea International Ltd.,alineainternational_2020,Private Sector,12,0.0,62,25
All We Can (formerly Methodist Relief and Development Fund),allwecan,International NGO,0,0.0,0,0
Allergy and Asthma Institute Pakistan,aaip,"Academic, Training and Research",0,0.0,57,19
Alliance for a Green Revolution for Africa,agra,International NGO,38,66.66666666666667,68,58
Alliance of Religions and Conservation,alliance_of_religions_and_conservation,International NGO,0,0.0,65,22
Altai Consulting,altai,Private Sector,0,0.0,59,20
American Friends Service Committee,afsc,"Academic, Training and Research",0,0.0,0,0
Amnesty International The Netherlands,amnesty,International NGO,12,0.0,80,31
Amnesty International UK Section Charitable Trust,aiuk,International NGO,0,0.0,62,21
Amref Flying Doctors,amrefnl,National NGO,75,38.333333333333336,80,64
Amref Health Africa - UK,amrefha,International NGO,0,0.0,73,24
Amref Health Africa Headquarters,amrefhq,International NGO,0,0.0,0,0
Amref Health Africa in Ethiopia,amrefeth,International NGO,0,0.0,73,24
Amref Health Africa in Kenya,amrefkenya,International NGO,12,0.0,86,33
Amref Health Africa in Tanzania,amreftz,International NGO,0,0.0,70,23
Amref Health Africa in Uganda,amrefug,National NGO,38,0.0,86,41
Amref Health Africa Malawi,amrefmw,National NGO,0,0.0,89,30
Ananda Marga Universal Relief Team (AMURT) Africa,amurt_kenya,National NGO,38,0.0,68,35
ANDA,anda,National NGO,0,0.0,23,8
Anti-Slavery International,asil,International NGO,25,0.0,60,28
APPRO-Europe,appro-eu,"Academic, Training and Research",0,0.0,0,0
APT Action on Poverty,apt,International NGO,62,66.66666666666667,80,70
Aqua for All,aqua4all,Foundation,50,0.0,80,43
Arab foundation for freedoms and equality,afemena,Regional NGO,0,0.0,0,0
Arab Reporters for Investigative Journalism,arij,"Academic, Training and Research",38,66.66666666666667,80,62
ARK (Absolute Return for Kids),ark,International NGO,0,0.0,67,22
Article19,art19,International NGO,25,66.66666666666667,76,56
Ashoka East Africa,ashoka,International NGO,75,0.0,0,25
Asia Justice and Rights,ajar,Regional NGO,0,0.0,0,0
Asian Coalition for Housing Rights,achr,Regional NGO,0,0.0,51,17
Asian Development Bank,asdb,Multilateral,100,97.66666666666667,98,99
Assistance Mission for Africa,ama-south-sudan,National NGO,38,100.0,86,75
Association Centrafricaine de Traduction de la Bible et Alphabetisation,acatba,National NGO,0,0.0,0,0
Association CHS Alliance,chs_alliance,International NGO,0,22.0,78,33
"Association de solidarité internationale, Agriculteurs français et développement international (Afdi) France",afdi-fr,Other Public Sector,0,0.0,0,0
Association de Soutien au Développement des Activités de Population,asdap,National NGO,12,0.0,88,33
Association for Cultural Technical and Educational Cooperation (ACTEC),actec,National NGO,50,0.0,80,43
"Association for Prevention of Septic Abortion, Bangladesh (BAPSA)",bapsa,National NGO,12,0.0,0,4
Association for Progressive Communication,apc,International NGO,0,0.0,0,0
Association for Reproductive and Family Health,arfh,National NGO,0,0.0,0,0
Association for Women's Rights in Development (AWID),awid,International NGO,12,100.0,72,61
Association of Commonwealth Universities,acu,"Academic, Training and Research",50,0.0,60,37
Association pour la Promotion de l'Education et de la Formation à l'Etranger,apefe,Other Public Sector,12,0.0,0,4
Atos IT Services Ltd,atosuk,Private Sector,0,0.0,66,22
Atradius Dutch State Business,adsb,Private Sector,25,0.0,66,30
Auschwitz Institute for the Prevention of Genocide and Mass Atrocities,aipr,"Academic, Training and Research",50,0.0,71,40
Australia - Department of  Foreign Affairs and Trade,ausgov,Government,0,0.0,83,28
Auto-Développement Afrique (ADA),ada,National NGO,12,0.0,0,4
Autre Terre asbl,a-t,"Academic, Training and Research",0,0.0,0,0
AUXFIN Burundi,auxfinbi,Private Sector,38,16.666666666666668,85,47
Avanti Communications Plc,ava_admin,Private Sector,25,0.0,74,33
Avocats Sans Frontières,asf,National NGO,75,100.0,82,86
AVSI FOUNDATION IN UGANDA,avsi_uganda,International NGO,25,0.0,80,35
AVT-L Association of Victims of Terrorism Lebanon,avt-l,National NGO,0,0.0,54,18
AWEPA,awepa,International NGO,0,0.0,0,0
Babawatoto Centre For Children and Youth,bawacecy-tz,National NGO,0,0.0,74,25
Backward Society Education (BASE),base_22,National NGO,0,0.0,53,18
Balloon Ventures Foundation,bvf,International NGO,38,0.0,83,40
Bangladesh Business and Disability Network,bbdn,National NGO,0,0.0,72,24
Bangladesh Nari Progati Sangha,bnps,National NGO,0,0.0,0,0
Bangladesh Primary Care Respiratory Society,bpcrs,"Academic, Training and Research",25,0.0,77,34
Bangladesh Youth Leadership Center,bylc,National NGO,0,0.0,48,16
BasicNeeds,basicneeds,International NGO,0,0.0,62,21
Baylor College of Medicine Children's Foundation Malawi,bcm-cf,National NGO,0,0.0,0,0
BBC Media Action,bbcmediaaction,International NGO,0,22.0,68,30
BDO LLP,bdo,Private Sector,25,0.0,0,8
Bees Abroad UK,bauk,International NGO,0,0.0,0,0
Bees for Development Trust,beesfordevelopment,International NGO,38,0.0,65,34
Behavioural Insights Team,bit,Private Sector,0,0.0,65,22
Belgian development agency (Enabel),enabel,Government,50,0.0,72,41
Belgian Development Cooperation,be-dgd,Government,100,54.0,76,77
Berytech Foundation,berytech,Foundation,0,0.0,66,22
Beweging voor Internationale Solidariteit - Mouvement pour la Solidarité Internationale,bismsi,National NGO,12,0.0,0,4
Bibliothèques Sans Frontières,bsf1,International NGO,0,0.0,56,19
Bill & Melinda Gates Foundation,bmgf,Foundation,100,66.66666666666667,94,87
Bioclimate Research and Development,bioclimate,International NGO,0,0.0,66,22
Blue Ventures Conservation,blueventures,International NGO,0,0.0,0,0
Bond,bond,National NGO,0,0.0,89,30
BOS+ tropen,bos_plus_tropen,National NGO,12,0.0,0,4
Boston University,bu-carbx-admin,"Academic, Training and Research",50,0.0,63,38
Both ENDS,bothends,National NGO,12,33.333333333333336,72,39
BRAC,brac_admin2,International NGO,0,0.0,0,0
BRAC International,bracintl,International NGO,0,0.0,70,23
BRAC UK,bracuk,International NGO,25,0.0,68,31
BRAC University,bu,"Academic, Training and Research",50,0.0,46,32
Brigham and Women's Hospital,bwh,"Academic, Training and Research",0,0.0,0,0
British & Irish Agencies Afghanistan Group,baag,International NGO,25,0.0,0,8
British Asian Trust,b_a_t,International NGO,0,0.0,71,24
British Council,britishcouncil,Other Public Sector,75,65.0,77,72
British Red Cross,gb-chc-220949,International NGO,62,2.0,66,43
Broederlijk Delen,bd,National NGO,25,0.0,0,8
Brujula Comunicaciones Estrategicas SAS,brujula,Private Sector,0,0.0,0,0
Brulocalis,brulocalis,Other Public Sector,0,0.0,0,0
BSR,bsr_admin,International NGO,0,0.0,74,25
Bucks Community NGO,bucksfarm,National NGO,0,0.0,72,24
Build Africa,buildafrica,International NGO,50,0.0,0,17
Burns Violence Survivors - Nepal,bvs-nepal,National NGO,0,0.0,0,0
Business in the Community,bitc,International NGO,0,0.0,63,21
Business Watch Indonesia,bwi,National NGO,0,100.0,62,54
C40 Cities Climate Leadership Group,c40cities,"Academic, Training and Research",0,0.0,68,23
CABI,cabi,Multilateral,75,0.0,74,50
Camfed International,camfed,International NGO,75,33.333333333333336,68,59
Canada - Global Affairs Canada | Affaires mondiales Canada,gac-amc,Government,100,43.0,90,78
Canada - International Development Research Centre/Centre de recherches pour le développement international,idrccrdi,Other Public Sector,0,0.0,71,24
Canada Department of Finance / Ministère des Finances Canada,finance_canada,Government,50,0.0,74,41
CANADEM,canadem,International NGO,75,0.0,67,47
Canon Collins Trust,canoncollinstrust,International NGO,0,0.0,76,25
CAPABUILD,capabui,International NGO,12,0.0,69,27
Carbon Trust (Beijing) Consulting Limited,ctbeijing,Private Sector,0,0.0,0,0
Carbon Trust Advisory Ltd,carbontrustadvisory,Private Sector,62,33.333333333333336,80,58
Cardno Emerging Markets,cardnoem,Private Sector,75,0.0,83,53
CARE BENIN/TOGO,carebenintogo,International NGO,12,0.0,0,4
CARE Danmark Fonden for Frivillig Ulandsbistand,12921047,National NGO,25,0.0,74,33
CARE International Afghanistan,ciafg,International NGO,0,0.0,0,0
CARE international foundation Switzerland in Sudan,cis,International NGO,12,0.0,0,4
CARE International in Zimbabwe,ciz,International NGO,0,0.0,0,0
CARE International UK,ciuk,International NGO,75,4.666666666666667,72,51
CARE Nederland,carenederland,International NGO,75,0.0,71,49
CARE Nepal,cnepal,International NGO,0,0.0,72,24
CARE SOMALIA,csom1,National NGO,0,0.0,74,25
Carers Worldwide,cww,International NGO,0,0.0,0,0
Caribbean Development Bank (CDB),caribank,Multilateral,50,12.333333333333334,68,43
Caritas Denmark,caritas_denmark,National NGO,50,0.0,64,38
Caritas Finland,caritasfin,National NGO,0,0.0,0,0
Caritas International (Belgium),cibe,National NGO,0,0.0,0,0
Caritas Serbia,caritas_serbia,National NGO,0,0.0,0,0
CARPO - Center for Applied Research in Partnership with the Orient,carpo,International NGO,0,0.0,0,0
Catholic Agency For Overseas Development (CAFOD),cafod,International NGO,88,1.6666666666666667,78,56
Catholic Relief Services,crs,International NGO,62,0.0,85,49
CDA Collaborative Learning Projects,cda,International NGO,0,0.0,54,18
CDAC Network,cdacnetwork,International NGO,25,0.0,70,32
CDC Group plc,cdc,Other Public Sector,0,0.0,73,24
CDP Worldwide,cdp,International NGO,75,6.666666666666667,56,46
Cecily's Fund,cecily,International NGO,0,0.0,68,23
Center for Church-Based Development,cku,International NGO,100,38.333333333333336,66,68
Center for Civilians in Conflict,civic_admin,International NGO,0,0.0,70,23
Center for Development and Integration,cdi_vn_2021,National NGO,12,100.0,74,62
Center for International Legal Cooperation (CILC),cilc,Foundation,25,0.0,80,35
Center for Participation and Development,cpd_2021,National NGO,0,0.0,57,19
Center for Research on Environment Health and Population Activities (CREHPA),crehpa,National NGO,0,0.0,68,23
"Center for Research, Evaluation Resources and Development (CRERD)",crerd_ng,National NGO,25,0.0,74,33
Centre For Citizens With Disabilities,ccdnigeria,National NGO,0,0.0,0,0
Centre for Economic Policy Research,cepr,National NGO,50,66.66666666666667,80,66
Centre for Economic Strategy Ukraine,ces-ua,National NGO,0,0.0,0,0
Centre for Environment Human Rights and Development,cehrd1,International NGO,0,0.0,54,18
Centre for Humanitarian Dialogue (HD Centre),hdcentre,Foundation,75,0.0,86,54
Centre for Indian Knowledge Systems,ciks,"Academic, Training and Research",0,0.0,73,24
"Centre for Injury Prevention and Research, Bangladesh (CIPRB)",ciprb,National NGO,75,0.0,58,44
Centre for Policy Dialogue,cpd,National NGO,25,33.333333333333336,80,46
Centre for Rights Education and Awareness,creawkenya,National NGO,0,0.0,64,21
Centre for the Study of Adolescence,csa-kenya,"Academic, Training and Research",0,0.0,0,0
Centre International de Développement et de Recherche,cidr,International NGO,62,0.0,0,21
Centre National de Coopération au Développement (CNCD-11.11.11),cncd,National NGO,0,0.0,0,0
Centre Tricontinental - CETRI,ct-admin,National NGO,12,0.0,0,4
Centro de Aprendizagem e Capacitação da Sociedade Civil,cesc,National NGO,50,100.0,79,76
Centro de Promocion y Defensa de los Derechos Sexuales y Reproductivos,promsex,Regional NGO,0,0.0,0,0
Cesvi,cesvi,International NGO,0,0.0,53,18
CGIAR,cgiar,"Academic, Training and Research",100,0.3333333333333333,75,58
Chama cha Uzazi na Malezi Bora Tanzania (UMATI),umati,National NGO,0,0.0,0,0
Chance for Childhood,chanceforchildhood,International NGO,0,0.0,70,23
Charity Projects Ltd (Comic Relief),cprojects,Foundation,12,47.333333333333336,80,46
Chaîne de l'Espoir Belgique / Keten van Hoop België / Chain of Hope Belgium,cdeb-kvhb_admin,National NGO,12,0.0,0,4
CHEKA SANA TANZANIA,cst,National NGO,0,0.0,0,0
Chemonics International Inc.,chemonics,Private Sector,75,0.0,73,49
Cheshire Services Uganda,csu,National NGO,25,0.0,89,38
Child-to-Child,ctc,International NGO,0,0.0,0,0
Child.org,child-dot_org,International NGO,25,0.0,71,32
ChildFund International,childfund,International NGO,0,0.0,0,0
ChildHope UK,childhopeuk,International NGO,25,0.0,77,34
Children in Crisis,cic,International NGO,0,0.0,80,27
CHOICE for Youth and Sexuality,cfyas,International NGO,38,66.66666666666667,77,61
Christian Aid,caid,International NGO,88,3.3333333333333335,80,57
Christian Blind Mission (UK) Ltd.,cbm,International NGO,75,17.666666666666668,74,56
Christian Engineers in Development,ced,International NGO,0,0.0,63,21
Church of England - The Archbishops' Council,coe-abc,"Academic, Training and Research",25,58.333333333333336,76,53
CIFAL Scotland,cifal,"Academic, Training and Research",0,0.0,0,0
CINI,cini_jhk,National NGO,0,0.0,0,0
CISU,cisu,National NGO,100,70.66666666666667,69,80
City of London Corporation,col-greenfinance,Other Public Sector,25,0.0,0,8
CIVICUS World Alliance for Citizen Participation,civicus,International NGO,25,100.0,89,71
CLASP,clasp,International NGO,25,0.0,68,31
Clean Clothes Campaign,ccc,International NGO,0,16.666666666666668,77,31
ClientEarth,clientearth-1,International NGO,75,11.0,68,51
Climate Investment Funds,cif,Multilateral,0,0.0,44,15
Climate Policy Initiative,cpi,"Academic, Training and Research",0,0.0,54,18
Clinton Health Access Initiative,chai,International NGO,75,55.666666666666664,66,66
CNV Internationaal,nl-kvk-54436222-27541,National NGO,25,0.0,0,8
Coalition for Epidemic Preparedness Innovations,cepi,International NGO,50,50.0,70,57
Coalition of African Lesbians (CAL),cal_2000-pu,International NGO,0,33.333333333333336,66,33
Cobra Collective CIC,cobracollective,International NGO,62,0.0,65,42
COC Nederland,cocnl_publisher,National NGO,0,0.0,80,27
CODA International,coda,International NGO,0,0.0,0,0
Coffey International Development,coffey,Private Sector,75,33.333333333333336,68,59
ColaLife,colalife,National NGO,0,0.0,75,25
Collectif Stratégies Alimentaires,csa,National NGO,0,0.0,0,0
Comité pour l'abolition des dettes illégitimes,cadtm,National NGO,12,0.0,0,4
COMMISSION JUSTICE ET PAIX ASBL (cjp),cjp,National NGO,12,0.0,0,4
Commonwealth Local Government Forum,clgf_data,International NGO,12,0.0,69,27
Commune de Adja-Ouere - Bénin,adja-ouere,Other Public Sector,12,0.0,78,30
Commune de Adjarra - Bénin,adjarra,Other Public Sector,0,0.0,0,0
Commune de Adjohoun - Bénin,adjohoun,Other Public Sector,12,0.0,78,30
Commune de Akpro-Missérété - Bénin,akpro-misserete,Other Public Sector,12,0.0,78,30
Commune de Allada - Bénin,allada,Other Public Sector,38,0.0,78,39
Commune de Aplahoué - Bénin,aplahoue,Other Public Sector,25,0.0,78,34
Commune de Avrankou - Bénin,avrankou,Other Public Sector,25,0.0,78,34
Commune de Bopa - Bénin,bopa,Other Public Sector,25,0.0,78,34
Commune de Comè - Bénin,come,Other Public Sector,25,0.0,78,34
Commune de Dangbo - Benin,dangbo,Other Public Sector,38,0.0,78,39
Commune de Ifangni - Bénin,ifangni,Other Public Sector,25,0.0,78,34
Commune de Klouékanmè - Bénin,klouekanme,Other Public Sector,25,0.0,78,34
Commune de Kpomassè - Bénin,kpomasse,Other Public Sector,25,0.0,78,34
Commune de Kétou - Bénin,ketou,Other Public Sector,38,0.0,78,39
Commune de Lalo - Bénin,lalo,Other Public Sector,25,0.0,78,34
Commune de Parakou - Bénin,parakou,Other Public Sector,38,0.0,78,39
Commune de Pobè - Bénin,pobe,Other Public Sector,25,0.0,78,34
Commune de Toffo - Bénin,toffo,Other Public Sector,38,0.0,78,39
Commune de Toviklin - Bénin,toviklin,Other Public Sector,25,0.0,78,34
Commune de Zè - Bénin,ze,Other Public Sector,38,0.0,78,39
Compassion UK,comp_uk,International NGO,25,0.0,0,8
Concern Worldwide,concern_worldwide,International NGO,62,8.333333333333334,83,51
Concern Worldwide UK,concernuk,International NGO,62,33.333333333333336,83,59
Conciliation Resources,cr,International NGO,38,11.0,59,36
Concordis International,concordis,International NGO,38,0.0,0,13
Confederation of Danish Industry,di,Private Sector,0,0.0,65,22
Conflict Dynamics International,cdi,International NGO,0,0.0,0,0
"Conflict, Stability and Security Fund",cssf,Government,0,0.0,80,27
Congodorpen vzw,congodorpen,National NGO,0,0.0,0,0
Conseil et Appui pour l'Education à la Base Mali,caeb_mali,National NGO,0,0.0,85,28
Consortium for Street Children,csc,International NGO,0,0.0,43,14
Construction Sector Transparency Initiative (CoST),cost_uk,International NGO,0,0.0,63,21
Coopération par l'Education et la Culture,cec,National NGO,12,0.0,0,4
Cord,cord,Regional NGO,0,0.0,0,0
Cordaid,cordaid,International NGO,88,15.0,80,61
Corus International,corus,International NGO,12,0.0,0,4
Cowater International Inc,cowater,Private Sector,62,16.666666666666668,64,48
Cowater UK Limited,cowateruk,Private Sector,25,33.333333333333336,66,41
COWI,cowi,Other Public Sector,62,0.0,85,49
Coöperatief Climate Fund Managers U.A.,cfm,Private Sector,0,1.3333333333333333,59,20
CRANE,crane,National NGO,0,0.0,68,23
CREA,creausa-org,International NGO,25,33.0,75,44
Croix-Rouge de Belgique Communauté francophone - Activités internationales ASBL,crb-ai_admin,National NGO,12,0.0,0,4
Cross-Government Prosperity Fund,prosperityfund,Government,0,0.0,80,27
Crown Agents Limited,cal,Private Sector,75,0.0,78,51
CUAMM Trustees,cuammtrustees,National NGO,0,0.0,0,0
Cyan International,cyan,International NGO,0,0.0,0,0
D. Capital Partners,dcapitalpartners,Public Private Partnership,0,0.0,68,23
DAI Europe,dai-e,Private Sector,25,29.666666666666668,74,43
DAI Global Health,healthpartners-international,Private Sector,0,0.0,48,16
Damiaanactie / Action Damien,damien-foundation,National NGO,25,0.0,84,36
dance4life,dance4life,International NGO,25,0.0,0,8
DanChurchAid,dca,International NGO,50,0.0,66,39
Danish Family Planning Association,dfpa,National NGO,25,0.0,0,8
Danish Refugee Council,drc,International NGO,100,29.333333333333332,68,66
Danmission,danmission,National NGO,38,61.333333333333336,64,54
Data4Development,d4d,Private Sector,0,0.0,0,0
David Gordon Memorial Hospital,dgmh,"Academic, Training and Research",25,0.0,0,8
Dawuro Development Association,dawuro_da,"Academic, Training and Research",12,0.0,0,4
DCAF - Geneva Centre for Security Sector Governance,dcaf,Foundation,75,5.666666666666667,70,50
DeafKidz International,dki1151219,International NGO,25,0.0,72,32
DECP,decp,National NGO,12,33.333333333333336,74,40
Defence for Children International Netherlands - ECPAT Netherlands,dciecpatnl,National NGO,0,100.0,62,54
Delivery Associates Ltd,delivery_associates,Private Sector,0,0.0,59,20
Deloitte Touche Tohmatsu India LLP,dttillp,Private Sector,0,0.0,0,0
Democracy Reporting International gGmbH,dri,International NGO,62,33.333333333333336,89,61
Democratic Governance Facility,dgf,Other Public Sector,0,33.333333333333336,80,38
"Denmark - Ministry of Foreign Affairs, Danida",danida,Government,100,11.0,76,62
Department for International Trade,dit,Government,12,0.0,79,30
Desmond Tutu HIV Foundation,dthfxx12,"Academic, Training and Research",0,0.0,68,23
Development Aid from People to People (DAPP) Malawi,dapp,National NGO,0,0.0,72,24
Development Initiatives Poverty Research,dipr,International NGO,100,49.0,76,75
Development Media International,dmi_admin,International NGO,25,0.0,0,8
Development Organisation of the Rural Poor,dorp-org,National NGO,0,0.0,0,0
Developments In Literacy Trust UK,diltuk,International NGO,0,0.0,0,0
Diakonia Sweden,diakonia802017-3517,International NGO,0,0.0,0,0
Digital Campus,dc,"Academic, Training and Research",0,0.0,0,0
Direcção Provincial de Saúde de Nampula,dps-nampula,Government,0,0.0,71,24
Disability and Development Partners,ddp,International NGO,25,0.0,65,30
Disability Rights Advocacy Fund,draf,International NGO,0,0.0,0,0
Disability Rights Fund,drf,International NGO,0,0.0,62,21
Disabled People's Organisations Denmark,dpod,National NGO,100,66.33333333333333,66,77
Disasters Emergency Committee,dec-uk,National NGO,0,0.0,80,27
"Discovery Learning Alliance, Inc.",dla,International NGO,12,0.0,0,4
Djapo,djapo,National NGO,12,0.0,0,4
DKT - (Pakistan),dkt,Private Sector,0,0.0,50,17
DKT Ethiopia,dkt_ethiopia,International NGO,50,0.0,68,39
DNH Mali (Direction Nationale de l’Hydraulique du Mali),pca-gire,Government,0,0.0,0,0
Doctors of the World UK,dotw_uk,International NGO,0,0.0,0,0
Doctors with Africa CUAMM,cuamm,International NGO,0,0.0,50,17
Dorcas Aid International,dai,International NGO,62,0.0,80,47
Down syndrome Foundation Nigeria,dsfn,National NGO,0,0.0,0,0
Drugs for Neglected Diseases initiative,dndi_transparency,"Academic, Training and Research",12,0.0,77,30
DUF - The Danish Youth Council,duf,National NGO,50,29.333333333333332,72,50
Dynamo International asbl,dynamo_international,National NGO,0,0.0,0,0
Défi Belgique Afrique,dba,National NGO,0,0.0,0,0
Dóchas - Irish Association of Non Governmental Development Organisations,dochas,National NGO,0,0.0,66,22
Earthworm Foundation,ewf,International NGO,0,0.0,0,0
East African Playgrounds,eap,International NGO,75,33.333333333333336,75,61
ECDPM,ecdpm,"Academic, Training and Research",62,0.0,0,21
Echos Communication,ec,National NGO,0,0.0,0,0
Eclosio,eclosio,National NGO,0,0.0,0,0
Economic and Social Fund for Development,esfd,Government,0,0.0,68,23
Economic and Social Research Foundation (ESRF),esrf,"Academic, Training and Research",0,0.0,71,24
Ecorys Nederland B.V.,ecorysnl,Private Sector,0,0.0,0,0
Ecorys UK,ecuk,Private Sector,25,17.666666666666668,72,38
Educate!,educate,International NGO,0,0.0,68,23
Education Development Trust,eddevtrust,International NGO,12,0.0,63,25
Education Development Trust,edt_kenya,International NGO,25,0.0,70,32
EDUCATION DEVELOPMENT TRUST - RWANDA,edt_rwanda,International NGO,38,0.0,0,13
Edukans Foundation,edukans_foundation,International NGO,25,66.66666666666667,59,50
ELEVATE Hong Kong Holdings Limited,elevatelimited,Private Sector,25,0.0,0,8
Elrha,elrha,International NGO,50,8.333333333333334,76,45
Elton John AIDS Foundation,ejaf,Foundation,75,66.66666666666667,65,69
Emissa,emissa,National NGO,0,0.0,55,18
Emmanuel International UK,eiuk,International NGO,0,0.0,0,0
EMMS International,emms,International NGO,25,0.0,75,33
Energy 4 Impact,e4i,International NGO,25,0.0,58,28
Energy Saving Trust,energy_saving_trust,Other Public Sector,25,33.333333333333336,72,43
Enfance Tiers Monde Kinderen Derde Wereld,etmkdw,National NGO,12,0.0,0,4
EngenderHealth,ehorg,International NGO,0,0.0,69,23
